# v1 v2 g dc1 dc2 ettr mttr
31 1893 1 0.193548 0.023244 223.730637 1627
31 2257 1 0.193548 0.021267 244.420341 1767
31 2451 1 0.193548 0.020400 256.939788 2227
31 2863 1 0.193548 0.018861 265.561378 1820
31 3541 1 0.193548 0.016944 288.397865 1865
31 3783 1 0.193548 0.016389 307.150265 1981
31 4161 1 0.193548 0.015621 336.169903 2866
31 4557 31 0.193548 0.014922 342.613512 2646
31 5113 1 0.193548 0.014082 346.172968 2223
31 5403 1 0.193548 0.013696 387.568824 2594
31 6321 1 0.193548 0.012656 392.742303 2929
31 6643 1 0.193548 0.012344 412.558711 2480
31 6973 1 0.193548 0.012046 399.070544 2040
31 8011 1 0.193548 0.011235 444.536996 2914
31 9507 1 0.193548 0.010308 480.356776 2623
31 10303 1 0.193548 0.009900 541.510697 3828
31 10713 1 0.193548 0.009708 507.906878 3355
31 11557 1 0.193548 0.009345 546.094656 3643
31 11991 1 0.193548 0.009174 536.002424 3582
31 12883 1 0.193548 0.008849 591.524745 4332
31 16257 1 0.193548 0.007874 637.608060 4715
31 17293 1 0.193548 0.007633 669.102559 4826
31 18907 1 0.193548 0.007299 701.347309 5369
31 19461 1 0.193548 0.007194 678.905449 5012
31 22351 31 0.193548 0.006711 760.044446 5945
31 22953 1 0.193548 0.006622 767.019612 5386
31 24807 1 0.193548 0.006369 786.155203 4929
31 26733 1 0.193548 0.006135 836.631124 8009
31 28057 1 0.193548 0.005988 842.435867 8034
31 30103 1 0.193548 0.005780 904.575668 6991
31 32221 1 0.193548 0.005586 926.258966 8594
31 32943 1 0.193548 0.005525 938.612883 8836
31 36673 31 0.193548 0.005235 985.434058 6415
31 37443 1 0.193548 0.005181 944.902585 7000
31 39007 1 0.193548 0.005076 994.888372 7843
31 39801 1 0.193548 0.005025 1022.090936 10899
31 44733 31 0.193548 0.004739 1114.096838 8576
31 49953 1 0.193548 0.004484 1153.852801 9218
31 51757 1 0.193548 0.004405 1184.950637 10917
31 52671 1 0.193548 0.004367 1167.944453 8818
31 54523 1 0.193548 0.004292 1174.171686 7962
31 57361 1 0.193548 0.004184 1244.998202 9608
31 58323 1 0.193548 0.004149 1194.634121 8198
31 63253 1 0.193548 0.003984 1317.867110 12219
31 66307 1 0.193548 0.003891 1322.878434 7679
31 69433 1 0.193548 0.003802 1320.542906 10654
31 72631 1 0.193548 0.003717 1374.549519 9734
31 73713 1 0.193548 0.003690 1400.682796 10220
31 77007 1 0.193548 0.003610 1410.700601 11144
31 79243 1 0.193548 0.003559 1397.584851 12524
31 80373 1 0.193548 0.003534 1431.140625 8207
31 86143 1 0.193548 0.003413 1488.606095 11859
31 94557 1 0.193548 0.003257 1586.547743 12390
31 97033 1 0.193548 0.003215 1612.486968 11956
31 98283 1 0.193548 0.003195 1576.216341 12877
31 100807 1 0.193548 0.003155 1606.710851 9518
31 109893 1 0.193548 0.003021 1708.445634 13302
31 113907 1 0.193548 0.002967 1725.583814 17077
31 120757 1 0.193548 0.002882 1759.840695 12319
31 122151 1 0.193548 0.002865 1783.253519 13548
31 124963 1 0.193548 0.002833 1768.150950 12513
31 129241 1 0.193548 0.002785 1859.216222 20046
31 135057 1 0.193548 0.002725 1860.488344 15849
31 139503 1 0.193548 0.002681 1910.487234 13423
31 144021 1 0.193548 0.002639 1936.413550 13655
31 147073 1 0.193548 0.002611 1990.299369 17162
31 151711 1 0.193548 0.002571 2032.203921 20460
31 158007 31 0.193548 0.002519 2061.417820 15620
31 161203 1 0.193548 0.002494 2107.797011 17068
31 167691 1 0.193548 0.002445 2185.342355 19482
31 175981 1 0.193548 0.002387 2186.452308 16577
31 177663 1 0.193548 0.002375 2155.057432 18755
31 186193 1 0.193548 0.002320 2240.758621 27561
31 187923 1 0.193548 0.002309 2255.465140 20433
31 193161 31 0.193548 0.002278 2275.662017 22316
31 196693 1 0.193548 0.002257 2334.996634 18798
31 202051 1 0.193548 0.002227 2289.022474 16307
31 209307 1 0.193548 0.002188 2351.368657 17377
31 212983 1 0.193548 0.002169 2371.543008 17640
31 214833 1 0.193548 0.002160 2382.845556 20354
31 218557 1 0.193548 0.002141 2421.467623 20123
31 229921 1 0.193548 0.002088 2446.738341 20519
31 237657 1 0.193548 0.002053 2531.087137 21190
31 241573 1 0.193548 0.002037 2563.971971 19764
31 249501 1 0.193548 0.002004 2532.969255 18474
31 253513 1 0.193548 0.001988 2686.107229 24502
31 259591 1 0.193548 0.001965 2581.651407 17674
31 271963 31 0.193548 0.001919 2736.357039 23464
31 274053 1 0.193548 0.001912 2703.965394 24403
31 293223 1 0.193548 0.001848 2753.060209 28427
31 299757 1 0.193548 0.001828 2804.588680 22903
31 310807 1 0.193548 0.001795 2925.041428 22058
31 317533 31 0.193548 0.001776 2780.238261 22638
31 324331 1 0.193548 0.001757 2916.620538 26732
31 326613 1 0.193548 0.001751 2914.971619 19824
31 333507 1 0.193548 0.001733 2957.675636 25465
31 345157 1 0.193548 0.001704 3047.181775 24325
31 352243 1 0.193548 0.001686 3069.489954 25153
31 359401 1 0.193548 0.001669 3043.981918 30637
31 361803 1 0.193548 0.001664 3063.010332 22853
31 369057 1 0.193548 0.001647 3132.292660 32266
31 376383 1 0.193548 0.001631 3139.518477 22277
31 381307 1 0.193548 0.001621 3214.109756 28380
31 383781 1 0.193548 0.001616 3135.699968 23091
31 398793 1 0.193548 0.001585 3270.380487 28031
31 411523 1 0.193548 0.001560 3267.960859 27977
31 414093 1 0.193548 0.001555 3353.199616 37054
31 419257 1 0.193548 0.001546 3371.106392 39432
31 427063 1 0.193548 0.001531 3344.432281 29075
31 434941 1 0.193548 0.001517 3497.777169 33879
31 437583 1 0.193548 0.001513 3389.322037 28935
31 453603 1 0.193548 0.001486 3445.053223 29031
31 459007 1 0.193548 0.001477 3450.530589 25210
31 467173 1 0.193548 0.001464 3477.612425 35559
31 478173 1 0.193548 0.001447 3582.466407 32533
31 492103 1 0.193548 0.001427 3663.625375 31400
31 503391 1 0.193548 0.001410 3660.555615 35340
31 517681 1 0.193548 0.001391 3708.353407 41178
31 529257 1 0.193548 0.001376 3778.363585 34531
31 538023 1 0.193548 0.001364 3778.225311 30888
31 546861 1 0.193548 0.001353 3842.562701 34765
31 552793 1 0.193548 0.001346 3812.872835 38362
31 564753 1 0.193548 0.001332 3851.952613 35588
31 573807 1 0.193548 0.001321 3897.429724 33926
31 579883 1 0.193548 0.001314 3916.090059 32775
31 592131 31 0.193548 0.001300 3953.923124 37024
31 598303 1 0.193548 0.001294 3918.790062 36394
31 620157 1 0.193548 0.001271 4108.540916 50589
31 636007 1 0.193548 0.001255 4108.490042 31713
31 655291 1 0.193548 0.001236 4125.255863 31391
31 658533 31 0.193548 0.001233 4101.297655 28711
31 674863 1 0.193548 0.001218 4245.808814 41761
31 678153 1 0.193548 0.001215 4212.919187 45911
31 684757 1 0.193548 0.001209 4296.186341 39316
31 688071 1 0.193548 0.001206 4247.051619 43897
31 704761 1 0.193548 0.001192 4409.341194 41584
31 728463 1 0.193548 0.001172 4450.918666 41507
31 735307 1 0.193548 0.001167 4444.620516 38719
31 738741 1 0.193548 0.001164 4487.059829 43305
31 745633 1 0.193548 0.001159 4435.165994 45524
31 770007 1 0.193548 0.001140 4522.835483 40961
31 777043 1 0.193548 0.001135 4484.753520 40331
31 780573 1 0.193548 0.001133 4553.628588 41394
31 787657 1 0.193548 0.001127 4585.006406 35477
31 823557 1 0.193548 0.001103 4610.628827 39713
31 830833 1 0.193548 0.001098 4693.578842 43991
31 845481 1 0.193548 0.001088 4762.870037 52985
31 863971 1 0.193548 0.001076 4753.740958 39900
31 878907 1 0.193548 0.001067 4832.315058 39177
31 886423 1 0.193548 0.001063 4848.376304 44512
31 897757 1 0.193548 0.001056 4926.516740 44680
31 909163 1 0.193548 0.001049 4870.624560 41838
31 936057 1 0.193548 0.001034 4949.399653 45802
31 943813 1 0.193548 0.001030 5063.629479 58060
31 955507 1 0.193548 0.001024 5072.240070 47384
31 967273 1 0.193548 0.001017 5110.913761 44347
31 983073 1 0.193548 0.001009 5065.129780 42883
31 995007 31 0.193548 0.001003 5184.327030 58866
31 1019091 1 0.193548 0.000991 5172.402101 42574
31 1027183 1 0.193548 0.000987 5204.126422 49021
57 73 1 0.140351 0.123288 47.009853 232
57 91 1 0.140351 0.109890 61.953345 337
57 133 19 0.140351 0.090226 76.240602 399
57 183 3 0.140351 0.076503 83.291056 424
57 273 3 0.140351 0.062271 100.366557 627
57 307 1 0.140351 0.058632 110.147723 647
57 381 3 0.140351 0.052493 129.273703 726
57 553 1 0.140351 0.043400 152.257987 743
57 651 3 0.140351 0.039939 180.088312 1551
57 757 1 0.140351 0.036988 183.749009 1517
57 871 1 0.140351 0.034443 191.735754 1289
57 993 3 0.140351 0.032226 241.298405 2121
57 1057 1 0.140351 0.031220 214.591429 1044
57 1407 3 0.140351 0.027008 246.076036 1167
57 1723 1 0.140351 0.024376 276.766717 1710
57 1893 3 0.140351 0.023244 307.072326 1799
57 2257 1 0.140351 0.021267 310.638007 1904
57 2451 57 0.140351 0.020400 397.536322 2451
57 2863 1 0.140351 0.018861 384.356018 2307
57 3541 1 0.140351 0.016944 408.497178 2459
57 3783 3 0.140351 0.016389 422.149960 2587
57 4161 57 0.140351 0.015621 434.776015 2753
57 4557 3 0.140351 0.014922 455.425199 2689
57 5113 1 0.140351 0.014082 501.041710 3764
57 5403 3 0.140351 0.013696 497.478915 3919
57 6321 3 0.140351 0.012656 548.456948 3317
57 6643 1 0.140351 0.012344 547.184592 2907
57 6973 19 0.140351 0.012046 592.973653 3655
57 8011 1 0.140351 0.011235 603.174182 4067
57 9507 3 0.140351 0.010308 689.431748 4843
57 10303 1 0.140351 0.009900 717.420785 4890
57 10713 3 0.140351 0.009708 698.399017 5370
57 11557 1 0.140351 0.009345 732.912416 3990
57 11991 3 0.140351 0.009174 783.684613 6768
57 12883 1 0.140351 0.008849 784.128305 5044
57 16257 3 0.140351 0.007874 889.746897 6324
57 17293 1 0.140351 0.007633 934.605406 6299
57 18907 1 0.140351 0.007299 963.733526 7847
57 19461 3 0.140351 0.007194 971.995499 7049
57 22351 1 0.140351 0.006711 1037.423917 6629
57 22953 3 0.140351 0.006622 1051.421339 6672
57 24807 3 0.140351 0.006369 1103.463299 7786
57 26733 57 0.140351 0.006135 1152.349878 7861
57 28057 1 0.140351 0.005988 1189.932223 8234
57 30103 1 0.140351 0.005780 1192.699456 7894
57 32221 1 0.140351 0.005586 1244.221167 8169
57 32943 3 0.140351 0.005525 1297.212363 11868
57 36673 1 0.140351 0.005235 1350.366043 14015
57 37443 3 0.140351 0.005181 1360.405449 9333
57 39007 19 0.140351 0.005076 1372.908999 10264
57 39801 3 0.140351 0.005025 1376.803838 9342
57 44733 3 0.140351 0.004739 1450.952723 10227
57 49953 3 0.140351 0.004484 1564.874876 13021
57 51757 1 0.140351 0.004405 1647.058915 12340
57 52671 3 0.140351 0.004367 1661.440064 14438
57 54523 1 0.140351 0.004292 1631.846289 11742
57 57361 19 0.140351 0.004184 1653.197989 10233
57 58323 3 0.140351 0.004149 1706.470961 13054
57 63253 1 0.140351 0.003984 1808.736181 13373
57 66307 1 0.140351 0.003891 1816.598722 15821
57 69433 1 0.140351 0.003802 1865.182652 15774
57 72631 1 0.140351 0.003717 1887.805597 15696
57 73713 3 0.140351 0.003690 1900.133833 13606
57 77007 57 0.140351 0.003610 1958.786211 17715
57 79243 1 0.140351 0.003559 2008.312758 16168
57 80373 3 0.140351 0.003534 2071.620135 20972
57 86143 1 0.140351 0.003413 2112.938544 18362
57 94557 3 0.140351 0.003257 2186.629928 23638
57 97033 19 0.140351 0.003215 2246.038664 23192
57 98283 3 0.140351 0.003195 2227.467718 20647
57 100807 1 0.140351 0.003155 2241.450588 17228
57 109893 3 0.140351 0.003021 2291.368636 19893
57 113907 3 0.140351 0.002967 2425.027403 19665
57 120757 1 0.140351 0.002882 2440.399583 22851
57 122151 57 0.140351 0.002865 2534.298065 22367
57 124963 19 0.140351 0.002833 2471.386077 20300
57 129241 1 0.140351 0.002785 2536.231927 19183
57 135057 3 0.140351 0.002725 2614.408007 20049
57 139503 3 0.140351 0.002681 2608.508892 20577
57 144021 3 0.140351 0.002639 2684.399617 21124
57 147073 1 0.140351 0.002611 2742.091200 23992
57 151711 1 0.140351 0.002571 2809.628141 32367
57 158007 3 0.140351 0.002519 2895.722845 25794
57 161203 1 0.140351 0.002494 2770.636237 23883
57 167691 3 0.140351 0.002445 2884.850462 22904
57 175981 1 0.140351 0.002387 2905.250372 20567
57 177663 3 0.140351 0.002375 2981.552332 25958
57 186193 1 0.140351 0.002320 3064.433780 25811
57 187923 3 0.140351 0.002309 3135.521157 24997
57 193161 3 0.140351 0.002278 3166.930638 29080
57 196693 1 0.140351 0.002257 3162.451025 27184
57 202051 1 0.140351 0.002227 3186.676702 28705
57 209307 3 0.140351 0.002188 3248.637956 27363
57 212983 1 0.140351 0.002169 3222.753539 27531
57 214833 57 0.140351 0.002160 3338.604258 31701
57 218557 19 0.140351 0.002141 3396.495387 37759
57 229921 1 0.140351 0.002088 3429.895131 35355
57 237657 3 0.140351 0.002053 3454.356477 26795
57 241573 1 0.140351 0.002037 3499.670294 31522
57 249501 3 0.140351 0.002004 3519.667561 35856
57 253513 1 0.140351 0.001988 3572.817417 28028
57 259591 1 0.140351 0.001965 3622.113333 42854
57 271963 1 0.140351 0.001919 3708.154505 35397
57 274053 3 0.140351 0.001912 3718.170778 33201
57 293223 3 0.140351 0.001848 3880.348843 33116
57 299757 3 0.140351 0.001828 3974.352532 37170
57 310807 1 0.140351 0.001795 3931.548791 37712
57 317533 1 0.140351 0.001776 3974.778182 37893
57 324331 1 0.140351 0.001757 4008.979389 33343
57 326613 3 0.140351 0.001751 4036.231546 40413
57 333507 57 0.140351 0.001733 4115.005245 40598
57 345157 1 0.140351 0.001704 4194.967773 40693
57 352243 1 0.140351 0.001686 4188.245633 34941
57 359401 1 0.140351 0.001669 4189.844370 33026
57 361803 3 0.140351 0.001664 4265.818963 48317
57 369057 3 0.140351 0.001647 4347.493678 37527
57 376383 3 0.140351 0.001631 4380.692256 33602
57 381307 1 0.140351 0.001621 4431.843855 39212
57 383781 57 0.140351 0.001616 4378.864304 40242
57 398793 3 0.140351 0.001585 4482.218313 35655
57 411523 1 0.140351 0.001560 4491.169082 32753
57 414093 3 0.140351 0.001555 4579.851578 46822
57 419257 1 0.140351 0.001546 4582.352027 54065
57 427063 19 0.140351 0.001531 4671.211013 50603
57 434941 1 0.140351 0.001517 4688.374105 39811
57 437583 3 0.140351 0.001513 4638.001630 40293
57 453603 3 0.140351 0.001486 4706.380993 44631
57 459007 1 0.140351 0.001477 4797.133046 51621
57 467173 1 0.140351 0.001464 4824.763698 36623
57 478173 57 0.140351 0.001447 4908.618009 48056
57 492103 1 0.140351 0.001427 5052.197694 49234
57 503391 3 0.140351 0.001410 4987.570304 45777
57 517681 1 0.140351 0.001391 5116.713107 48211
57 529257 3 0.140351 0.001376 5080.809150 36189
57 538023 57 0.140351 0.001364 5143.032411 46887
57 546861 3 0.140351 0.001353 5268.902385 50396
57 552793 1 0.140351 0.001346 5282.108485 56858
57 564753 3 0.140351 0.001332 5364.898454 52405
57 573807 3 0.140351 0.001321 5365.215845 41367
57 579883 1 0.140351 0.001314 5457.575388 47632
57 592131 3 0.140351 0.001300 5482.606329 54012
57 598303 1 0.140351 0.001294 5492.681244 50519
57 620157 3 0.140351 0.001271 5732.027001 58430
57 636007 1 0.140351 0.001255 5605.503059 47908
57 655291 19 0.140351 0.001236 5728.120080 51053
57 658533 3 0.140351 0.001233 5880.265919 56599
57 674863 1 0.140351 0.001218 5763.373103 44573
57 678153 3 0.140351 0.001215 5852.730701 49431
57 684757 1 0.140351 0.001209 5896.927058 58607
57 688071 3 0.140351 0.001206 5935.778988 65807
57 704761 1 0.140351 0.001192 5965.844751 52852
57 728463 3 0.140351 0.001172 6078.038975 58188
57 735307 1 0.140351 0.001167 6210.742132 50673
57 738741 3 0.140351 0.001164 6078.705648 55365
57 745633 1 0.140351 0.001159 6104.437359 59309
57 770007 3 0.140351 0.001140 6244.098892 48476
57 777043 19 0.140351 0.001135 6283.218930 59652
57 780573 3 0.140351 0.001133 6233.234663 54033
57 787657 1 0.140351 0.001127 6282.760573 51893
57 823557 3 0.140351 0.001103 6440.692923 45878
57 830833 1 0.140351 0.001098 6434.086466 60648
57 845481 57 0.140351 0.001088 6479.978553 58553
57 863971 1 0.140351 0.001076 6555.795215 63979
57 878907 3 0.140351 0.001067 6694.190171 53977
57 886423 1 0.140351 0.001063 6681.783815 64809
57 897757 1 0.140351 0.001056 6710.745540 67176
57 909163 1 0.140351 0.001049 6868.733906 69739
57 936057 3 0.140351 0.001034 6923.404309 61259
57 943813 1 0.140351 0.001030 6871.193655 57623
57 955507 1 0.140351 0.001024 6840.945072 59603
57 967273 1 0.140351 0.001017 6987.606380 75525
57 983073 3 0.140351 0.001009 7117.098160 60255
57 995007 3 0.140351 0.001003 7104.209743 54389
57 1019091 3 0.140351 0.000991 7226.602969 66107
57 1027183 1 0.140351 0.000987 7282.080860 83120
73 91 1 0.123288 0.109890 62.978323 292
73 133 1 0.123288 0.090226 84.369245 495
73 183 1 0.123288 0.076503 90.187289 386
73 273 1 0.123288 0.062271 115.706006 796
73 307 1 0.123288 0.058632 123.898844 696
73 381 1 0.123288 0.052493 135.976737 682
73 553 1 0.123288 0.043400 186.753474 1608
73 651 1 0.123288 0.039939 183.987522 1112
73 757 1 0.123288 0.036988 229.038056 1509
73 871 1 0.123288 0.034443 232.456757 1618
73 993 1 0.123288 0.032226 243.303770 1603
73 1057 1 0.123288 0.031220 242.517878 1327
73 1407 1 0.123288 0.027008 303.407045 2470
73 1723 1 0.123288 0.024376 324.273519 2224
73 1893 1 0.123288 0.023244 333.352901 1893
73 2257 1 0.123288 0.021267 371.616730 2409
73 2451 1 0.123288 0.020400 401.906591 4082
73 2863 1 0.123288 0.018861 426.133934 2319
73 3541 1 0.123288 0.016944 455.467386 2651
73 3783 1 0.123288 0.016389 493.925981 3214
73 4161 73 0.123288 0.015621 613.540874 4161
73 4557 1 0.123288 0.014922 518.834339 3521
73 5113 1 0.123288 0.014082 535.712455 3073
73 5403 1 0.123288 0.013696 587.973898 3944
73 6321 1 0.123288 0.012656 622.976343 5037
73 6643 73 0.123288 0.012344 637.514562 3634
73 6973 1 0.123288 0.012046 658.398962 4268
73 8011 1 0.123288 0.011235 709.122571 5567
73 9507 1 0.123288 0.010308 776.349781 6002
73 10303 1 0.123288 0.009900 784.266135 5121
73 10713 1 0.123288 0.009708 808.082302 5299
73 11557 1 0.123288 0.009345 898.315240 8061
73 11991 1 0.123288 0.009174 885.598704 6210
73 12883 1 0.123288 0.008849 914.563988 8560
73 16257 1 0.123288 0.007874 1001.416401 7742
73 17293 1 0.123288 0.007633 1041.587433 9632
73 18907 73 0.123288 0.007299 1109.443797 7120
73 19461 1 0.123288 0.007194 1127.919347 8432
73 22351 1 0.123288 0.006711 1157.192349 7587
73 22953 1 0.123288 0.006622 1234.580805 9659
73 24807 1 0.123288 0.006369 1271.068985 8731
73 26733 1 0.123288 0.006135 1320.246824 11248
73 28057 1 0.123288 0.005988 1367.179608 15813
73 30103 1 0.123288 0.005780 1408.340895 13616
73 32221 1 0.123288 0.005586 1444.408787 12094
73 32943 1 0.123288 0.005525 1424.358192 10266
73 36673 1 0.123288 0.005235 1531.422286 12719
73 37443 1 0.123288 0.005181 1577.491723 11209
73 39007 1 0.123288 0.005076 1553.613280 8963
73 39801 1 0.123288 0.005025 1624.761049 11032
73 44733 1 0.123288 0.004739 1707.627033 14215
73 49953 1 0.123288 0.004484 1781.310289 13254
73 51757 73 0.123288 0.004405 1838.663000 12970
73 52671 1 0.123288 0.004367 1791.065802 13109
73 54523 1 0.123288 0.004292 1871.105896 15552
73 57361 1 0.123288 0.004184 1954.403767 15593
73 58323 1 0.123288 0.004149 1887.077640 14428
73 63253 1 0.123288 0.003984 2001.137866 16309
73 66307 1 0.123288 0.003891 2056.638820 14958
73 69433 1 0.123288 0.003802 2062.822638 16722
73 72631 1 0.123288 0.003717 2176.222121 16447
73 73713 1 0.123288 0.003690 2204.413497 20999
73 77007 1 0.123288 0.003610 2232.444115 16279
73 79243 1 0.123288 0.003559 2244.393800 16394
73 80373 73 0.123288 0.003534 2299.270620 18492
73 86143 1 0.123288 0.003413 2391.008692 23003
73 94557 1 0.123288 0.003257 2547.705198 21902
73 97033 1 0.123288 0.003215 2475.579014 15696
73 98283 1 0.123288 0.003195 2467.961584 18661
73 100807 1 0.123288 0.003155 2585.574976 20220
73 109893 1 0.123288 0.003021 2641.085033 22081
73 113907 1 0.123288 0.002967 2708.019086 24692
73 120757 1 0.123288 0.002882 2781.064431 21095
73 122151 1 0.123288 0.002865 2842.138414 30151
73 124963 1 0.123288 0.002833 2867.533218 22024
73 129241 1 0.123288 0.002785 2924.041382 25550
73 135057 1 0.123288 0.002725 3003.838151 24842
73 139503 73 0.123288 0.002681 2933.684167 21937
73 144021 1 0.123288 0.002639 3066.342052 27588
73 147073 1 0.123288 0.002611 3084.732711 26451
73 151711 1 0.123288 0.002571 3212.058490 25907
73 158007 1 0.123288 0.002519 3215.955380 25835
73 161203 1 0.123288 0.002494 3263.633680 26675
73 167691 1 0.123288 0.002445 3241.856849 25608
73 175981 1 0.123288 0.002387 3325.554691 27959
73 177663 1 0.123288 0.002375 3458.167851 28160
73 186193 1 0.123288 0.002320 3514.712598 44664
73 187923 1 0.123288 0.002309 3490.196026 30095
73 193161 1 0.123288 0.002278 3531.189266 39734
